ticker,p0,p1,ret,rel_spy,ma200,px_vs_ma200,ma200_slope_40d,med_dollar_vol_60d,name,entity_id,sic,sic_description,approx_mcap_usd,shares_outstanding,mcap_now_usd,buildable,name_sec,cik,asof,rev_ttm,ebit_ttm,cash,investments,debt,lease_debt,short_debt,net_debt,ocf_ttm,capex_ttm,sbc_ttm,diluted_shares,fin_notes,gate_ocf,net_debt_to_ocf,debt_label,refi_cover_label,transparent_label,note,gate_liquidity,in_pool
NXT,145.02000427246094,84.5,-0.4173217658907047,-0.4352960549830429,108.47370010375975,-0.22100933296115,0.0021407180425123,250241338.84277344,Nextpower Inc.,1852131,3674.0,Semiconductors & Related Devices,,,,True,Nextpower Inc.,0001852131,2026-07-03,3630307000.0,701943000.0,1213898000.0,0.0,0.0,38400000.0,0.0,-1175498000.0,602646000.0,53918000.0,0.0,155141856.0,"companyfacts 沒有可用的股權薪酬季度標籤,SBC 當 0 處理 —— 這會高估自由現金流。; 警告:少數股東權益 的候選標籤(MinorityInterest)全部缺 asof(2026-07-03)前後 200 日內的資料,最新只到 2025-03-31,用這筆舊值代替 —— 可能失真,建議人手核對資產負債表。; 取數標籤:有息負債 0M = (無)(其中融資租賃 0M = (無));現金 1214M = CashAndCashEquivalentsAtCarryingValue@2026-07-03 1214M;投資 0M = (無);經營租賃 38M;稀釋股數 155.1M(XBRL 未拆季 2026-04-01→2026-07-03)。",True,-1.9505613577456749,淨現金,充裕,齊,,True,True
TDUP,4.599999904632568,2.720000028610229,-0.408695633695346,-0.4266699227876842,5.089075003862381,-0.4655217251571512,-0.1324843255394328,7821592.409896851,ThredUp Inc.,1484778,5961.0,Retail-Catalog & Mail-Order Houses,,,,True,ThredUp Inc.,0001484778,2026-06-30,334303000.0,-23769000.0,42169000.0,10261000.0,17722000.0,32887000.0,0.0,-1821000.0,15291000.0,12156000.0,20411000.0,129854000.0,取數標籤:有息負債 18M = LongTermDebtNoncurrent@2026-06-30 18M(其中融資租賃 0M = (無));現金 42M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 42M;投資 10M = AvailableForSaleSecuritiesDebtSecuritiesCurrent@2026-06-30 10M;經營租賃 33M;稀釋股數 129.9M(XBRL 未拆季 2026-04-01→2026-06-30)。,True,-0.11908966058465764,淨現金,充裕,齊,,True,True
AIP,36.0099983215332,21.3700008392334,-0.4065536841068221,-0.4245279731991603,23.88470000267029,-0.1052849381887044,0.1223007313071504,19558257.01675415,"Arteris, Inc.",1667011,3674.0,Semiconductors & Related Devices,1024329813.1800156,49152102.0,1050380460.9900856,True,"Arteris, Inc.",0001667011,2026-06-30,84615000.0,-40389000.0,93270000.0,29992000.0,0.0,5191000.0,0.0,-118071000.0,8506000.0,1740000.0,21425000.0,47276533.0,取數標籤:有息負債 0M = (無)(其中融資租賃 0M = (無));現金 93M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 93M;投資 30M = DebtSecuritiesAvailableForSaleExcludingAccruedInterestCurrent@2026-06-30 29M+DebtSecuritiesAvailableForSaleExcludingAccruedInterestNoncurrent@2026-06-30 1M;經營租賃 5M;稀釋股數 47.3M(XBRL 未拆季 2026-04-01→2026-06-30)。,True,-13.880907594639078,淨現金,充裕,齊,,True,True
CLFD,48.2400016784668,28.649999618530277,-0.4060945559353295,-0.4240688450276677,32.23580002784729,-0.1112365880858976,-0.0274657727282741,6041799.854755402,"Clearfield, Inc.",796505,3661.0,Telephone & Telegraph Apparatus,383746728.75,13583955.0,389180305.5681324,True,"CLEARFIELD, INC.",0000796505,2026-06-30,153656000.0,-368000.0,20449000.0,134670000.0,0.0,10276000.0,0.0,-144843000.0,31208000.0,8829000.0,4796000.0,13592072.0,取數標籤:有息負債 0M = (無)(其中融資租賃 0M = (無));現金 20M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 20M;投資 135M = ShortTermInvestments@2026-06-30 81M+LongTermInvestments@2026-06-30 54M;經營租賃 10M;稀釋股數 13.6M(XBRL 未拆季 2026-04-01→2026-06-30)。,True,-4.641213791335555,淨現金,充裕,齊,,True,True
RFIL,17.59000015258789,10.510000228881836,-0.4025014134331559,-0.4204757025254941,12.09010003566742,-0.1306936917084289,0.0715480585264749,3349261.042165756,R F INDUSTRIES LTD,740664,3678.0,Electronic Connectors,109163730.453372,10851265.0,114046797.63365746,True,R F INDUSTRIES LTD,0000740664,2020-01-31,57092000.0,3674000.0,14390000.0,0.0,0.0,1191000.0,0.0,-13199000.0,5297000.0,518000.0,390000.0,11424572.0,"缺折舊攤銷標籤。; 警告:少數股東權益 的候選標籤(MinorityInterest)全部缺 asof(2020-01-31)前後 200 日內的資料,最新只到 2011-10-31,用這筆舊值代替 —— 可能失真,建議人手核對資產負債表。; 取數標籤:有息負債 0M = (無)(其中融資租賃 0M = (無));現金 14M = CashAndCashEquivalentsAtCarryingValue@2020-01-31 14M;投資 0M = (無);經營租賃 1M;稀釋股數 11.4M(XBRL 未拆季 2026-02-01→2026-04-30)。",True,-2.4917878044175947,淨現金,充裕,齊,,True,True
CEVA,44.709999084472656,26.950000762939453,-0.3972265418296793,-0.4152008309220175,28.67934998512268,-0.0602994566850476,0.0391709304094107,28326658.51650238,CEVA INC,1173489,7370.0,"Services-Computer Programming, Data Processing, Etc.",739044390.0,28154072.0,758752261.8798523,True,"Ceva, Inc.",0001173489,2026-06-30,105980000.0,-9643000.0,44301000.0,171271000.0,0.0,17424000.0,0.0,-198148000.0,3805000.0,4868000.0,21114000.0,24295000.0,取數標籤:有息負債 0M = (無)(其中融資租賃 0M = (無));現金 44M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 44M;投資 171M = AvailableForSaleSecuritiesDebtSecuritiesCurrent@2026-06-30 171M;經營租賃 17M;稀釋股數 24.3M(XBRL 未拆季 2025-01-01→2025-12-31)。,True,-52.07568988173456,淨現金,充裕,齊,,True,True
TROX,7.978249073028564,4.809999942779541,-0.3971108323704349,-0.4150851214627731,6.653227788209915,-0.2770426481860023,0.0614608771896361,15835648.470830915,Tronox Holdings plc,1530804,2810.0,Industrial Inorganic Chemicals,804888140.0679274,159700029.0,768157130.351891,True,TRONOX HOLDINGS PLC,0001530804,2026-06-30,3057000000.0,-219000000.0,194000000.0,0.0,3232000000.0,180000000.0,39000000.0,3248000000.0,101000000.0,260000000.0,1000000.0,159841000.0,"注意:有息負債取自合計標籤 LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities(按定義已含資本 / 融資租賃),而融資租賃 41M 另外再加了一次,可能重覆計數 1.3%。; 取數標籤:有息負債 3232M = LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities@2026-06-30 3191M(其中融資租賃 41M = FinanceLeaseLiability@2026-06-30 41M);現金 194M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 194M;投資 0M = (無);經營租賃 180M;稀釋股數 159.8M(XBRL 未拆季 2026-04-01→2026-06-30)。",True,32.15841584158416,高(>6 倍),充裕,齊,,True,True
LMB,81.88999938964844,49.86000061035156,-0.3911344366592549,-0.4091087257515932,76.75125007629394,-0.3503688791936464,-0.0751063589499391,15693127.23827362,"Limbach Holdings, Inc.",1606163,1700.0,Construction - Special Trade Contractors,534120447.3876572,11924993.0,594580158.2584381,True,"LIMBACH HOLDINGS, INC.",0001606163,2026-06-30,683771000.0,39286000.0,17529000.0,0.0,64254000.0,18882000.0,4862000.0,65607000.0,52386000.0,1778000.0,7654000.0,12040218.0,取數標籤:有息負債 64M = LongTermDebtCurrent@2026-06-30 5M; LongTermDebtAndCapitalLeaseObligations@2026-06-30 36M(其中融資租賃 24M = FinanceLeaseLiabilityCurrent@2026-06-30 5M+FinanceLeaseLiabilityNoncurrent@2026-06-30 19M);現金 18M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 18M;投資 0M = (無);經營租賃 19M;稀釋股數 12.0M(XBRL 未拆季 2026-04-01→2026-06-30)。,True,1.252376589165044,低(≤3 倍),充裕,齊,,True,True
PLTK,3.609999895095825,2.200000047683716,-0.3905816865334512,-0.4085559756257895,3.426373828649521,-0.3579217686965497,-0.0299660494105009,4442843.504059315,Playtika Holding Corp.,1828016,7374.0,Services-Computer Processing & Data Preparation,839120027.3874364,381418186.0,839120027.3874364,True,PLAYTIKA HOLDING CORP.,0001828016,2026-06-30,2829200000.0,-97600000.0,438500000.0,0.0,2394700000.0,126400000.0,11000000.0,2082600000.0,454300000.0,35200000.0,0.0,382200000.0,"companyfacts 沒有可用的股權薪酬季度標籤,SBC 當 0 處理 —— 這會高估自由現金流。; 取數標籤:有息負債 2395M = LongTermDebtCurrent@2026-06-30 11M; LongTermDebt@2026-06-30 2384M(其中融資租賃 0M = (無));現金 438M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 438M;投資 0M = (無);經營租賃 126M;稀釋股數 382.2M(XBRL 未拆季 2026-04-01→2026-06-30)。",True,4.584195465551398,中(3–6 倍),充裕,齊,,True,True
LGN,86.55000305175781,52.970001220703125,-0.3879838318546735,-0.4059581209470118,62.510825099945066,-0.1526267468712443,0.0848127530316658,79438787.77999878,Legence Corp.,2052568,1700.0,Construction - Special Trade Contractors,,,,True,Legence Corp.,0002052568,2026-06-30,3745668000.0,29448000.0,291980000.0,0.0,1056323000.0,161031000.0,0.0,1302451000.0,388825000.0,65643000.0,160787000.0,76032000.0,"缺折舊攤銷標籤。; 注意:有息負債取自合計標籤 LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities(按定義已含資本 / 融資租賃),而融資租賃 15M 另外再加了一次,可能重覆計數 1.4%。; 取數標籤:有息負債 1056M = LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities@2026-06-30 1041M(其中融資租賃 15M = FinanceLeaseLiability@2026-06-30 15M);現金 292M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 292M;投資 0M = (無);經營租賃 161M;稀釋股數 76.0M(XBRL 未拆季 2026-04-01→2026-06-30)。",True,3.3497100237896227,中(3–6 倍),充裕,齊,,True,True
PRIM,121.340087890625,74.43000030517578,-0.3866000791736166,-0.4045743682659548,123.65441612243652,-0.3980805325102271,-0.0782807634314892,103394904.93240356,Primoris Services Corp,1361538,1623.0,"Water, Sewer, Pipeline, Comm & Power Line Construction",3889385625.75,53832327.0,4006740115.0383215,True,Primoris Services Corporation,0001361538,2026-06-30,7284200000.0,212092000.0,218200000.0,0.0,797000000.0,482100000.0,45000000.0,1060900000.0,194500000.0,106500000.0,21100000.0,54000000.0,"警告:少數股東權益 的候選標籤(MinorityInterest)全部缺 asof(2026-06-30)前後 200 日內的資料,最新只到 2021-09-30,用這筆舊值代替 —— 可能失真,建議人手核對資產負債表。; 取數標籤:有息負債 797M = LongTermDebt@2026-06-30 797M(其中融資租賃 0M = (無));現金 218M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 218M;投資 0M = (無);經營租賃 482M;稀釋股數 54.0M(XBRL 未拆季 2026-04-01→2026-06-30)。",True,5.454498714652956,中(3–6 倍),充裕,齊,,True,True
ON,120.91999816894533,74.37999725341797,-0.3848825803859443,-0.4028568694782826,78.34924997329712,-0.0506610174472882,0.0758991510252711,827194231.5376282,ON SEMICONDUCTOR CORP,1097864,3674.0,Semiconductors & Related Devices,28283497124.692543,389311721.0,28957004738.703423,True,ON SEMICONDUCTOR CORPORATION,0001097864,2026-07-03,6197800000.0,669700000.0,3514500000.0,350000000.0,5330300000.0,226300000.0,802100000.0,1711900000.0,1672000000.0,171600000.0,150700000.0,404400000.0,取數標籤:有息負債 5330M = LongTermDebtCurrent@2026-07-03 802M; LongTermDebt@2026-07-03 4505M(其中融資租賃 23M = FinanceLeaseLiabilityCurrent@2026-07-03 0M+FinanceLeaseLiabilityNoncurrent@2026-07-03 23M);現金 3514M = CashAndCashEquivalentsAtCarryingValue@2026-07-03 3514M;投資 350M = ShortTermInvestments@2026-07-03 350M;經營租賃 226M;稀釋股數 404.4M(XBRL 未拆季 2026-04-04→2026-07-03)。,True,1.0238636363636364,低(≤3 倍),充裕,齊,,True,True
DUOT,14.239999771118164,8.760000228881836,-0.3848314347132903,-0.4028057238056285,9.458800003528594,-0.073878269377307,-0.0008699764761003,6808407.3932647705,"DUOS TECHNOLOGIES GROUP, INC.",1396536,7372.0,Services-Prepackaged Software,270978205.584775,31472499.0,275699098.4434833,True,"Duos Technologies Group, Inc.",0001396536,2026-06-30,25232875.0,-8115020.0,112308012.0,0.0,0.0,4271000.0,0.0,-108037012.0,5488279.0,23663033.0,3682788.0,35538098.0,取數標籤:有息負債 0M = (無)(其中融資租賃 0M = (無));現金 112M = CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents@2026-06-30 112M;投資 0M = (無);經營租賃 4M;稀釋股數 35.5M(XBRL 未拆季 2026-04-01→2026-06-30)。,True,-19.685043708601548,淨現金,充裕,齊,,True,True
ARM,408.8500061035156,252.08999633789065,-0.3834169192257156,-0.4013912083180538,201.77247493743897,0.2493775298937726,0.1051164508990702,1467058563.8275146,ARM HOLDINGS PLC /UK,1973239,3674.0,Semiconductors & Related Devices,249904017134.16785,1064055252.0,268237684579.9933,True,ARM HOLDINGS PLC /UK,0001973239,2026-06-30,5156000000.0,877000000.0,3058000000.0,847800000.0,21000000.0,464000000.0,0.0,-3420800000.0,2094000000.0,588000000.0,1154000000.0,1078000000.0,取數標籤:有息負債 21M = (無)(其中融資租賃 21M = FinanceLeaseLiabilityCurrent@2026-06-30 21M);現金 3058M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 3058M;投資 848M = ShortTermInvestments@2026-06-30 830M+AvailableForSaleSecuritiesDebtSecuritiesNoncurrent@2026-06-30 18M;經營租賃 464M;稀釋股數 1078.0M(XBRL 未拆季 2026-04-01→2026-06-30)。,True,-1.6336198662846226,淨現金,充裕,齊,,True,True
BAND,70.88999938964844,43.77000045776367,-0.3825645248326086,-0.4005388139249468,33.652199959754945,0.3006579216249969,0.2738402461865237,53243093.840408325,Bandwidth Inc.,1514416,7372.0,Services-Prepackaged Software,,,,True,BANDWIDTH INC.,0001514416,2026-03-31,788360000.0,-14303000.0,47283000.0,2990000.0,199199000.0,224022000.0,0.0,372948000.0,101342000.0,15416000.0,51747000.0,32957834.0,取數標籤:有息負債 199M = LinesOfCreditCurrent@2026-03-31 50M; LongTermDebtNoncurrent@2026-03-31 149M(其中融資租賃 0M = (無));現金 47M = CashAndCashEquivalentsAtCarryingValue@2026-03-31 47M;投資 3M = AvailableForSaleSecuritiesDebtSecuritiesCurrent@2026-03-31 3M;經營租賃 224M;稀釋股數 33.0M(XBRL 未拆季 2026-01-01→2026-03-31)。,True,3.6800931499279668,中(3–6 倍),充裕,齊,,True,True
POWI,81.568115234375,50.45000076293945,-0.3814985105641074,-0.3994727996564456,55.99178855895996,-0.0989750093477536,0.0743325789250126,43704214.0914917,POWER INTEGRATIONS INC,833640,3674.0,Semiconductors & Related Devices,2781372706.235291,55873298.0,2818807926.7279434,True,"POWER INTEGRATIONS, INC.",0000833640,2026-06-30,,15175000.0,70612000.0,192001000.0,0.0,18883000.0,0.0,-243730000.0,98085000.0,19044000.0,38495000.0,56696000.0,取數標籤:有息負債 0M = (無)(其中融資租賃 0M = (無));現金 71M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 71M;投資 192M = ShortTermInvestments@2026-06-30 192M;經營租賃 19M;稀釋股數 56.7M(XBRL 未拆季 2026-04-01→2026-06-30)。,True,-2.4848855584442067,淨現金,充裕,資料不足(缺收入或營業利潤),,True,True
WYFI,31.559999465942383,19.540000915527344,-0.3808618109574522,-0.3988361000497904,21.53820000171661,-0.0927746555436392,-0.0470725013877443,59456741.12482071,"WhiteFiber, Inc.",2042022,6199.0,Finance Services,679842065.0,38848118.0,759092261.2865143,True,"WHITEFIBER,     INC.",0002042022,2026-06-30,94503192.0,-39976258.0,56056000.0,0.0,271900000.0,15376000.0,28436000.0,231220000.0,141593356.0,482153549.0,0.0,38662914.0,"companyfacts 沒有可用的股權薪酬季度標籤,SBC 當 0 處理 —— 這會高估自由現金流。; 取數標籤:有息負債 272M = ShortTermBorrowings@2026-06-30 29M; ConvertibleLongTermNotesPayable@2026-06-30 223M+LineOfCredit@2026-05-26 20M(其中融資租賃 0M = (無));現金 56M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 56M;投資 0M = (無);經營租賃 15M;稀釋股數 38.7M(XBRL 未拆季 2026-04-01→2026-06-30)。",True,1.6329862257096301,低(≤3 倍),不足(現金投資 < 短債 ×2),齊,,True,True
TTD,23.21999931335449,14.43000030517578,-0.3785529400564336,-0.3965272291487718,25.032225093841557,-0.4235430429743994,-0.1972786149262898,293922798.40745926,"Trade Desk, Inc.",1671933,7370.0,"Services-Computer Programming, Data Processing, Etc.",,,,True,"The Trade Desk, Inc.",0001671933,2026-06-30,2990138000.0,586316000.0,1122979000.0,362354000.0,0.0,434110000.0,0.0,-1051223000.0,1081674000.0,218625000.0,452091000.0,469948000.0,取數標籤:有息負債 0M = (無)(其中融資租賃 0M = (無));現金 1123M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 1123M;投資 362M = ShortTermInvestments@2026-06-30 362M;經營租賃 434M;稀釋股數 469.9M(XBRL 未拆季 2026-04-01→2026-06-30)。,True,-0.97184826481916,淨現金,充裕,齊,,True,True
CORZ,28.549999237060547,17.889999389648438,-0.3733800396594912,-0.3913543287518294,19.69349998474121,-0.0915784698753472,0.011721603024378,235399485.22586825,"Core Scientific, Inc./tx",1839341,6199.0,Finance Services,5163940788.80468,321340441.0,5748780293.35936,True,"Core Scientific, Inc./tx",0001839341,2026-06-30,440311000.0,-561157000.0,1769735000.0,0.0,4298843000.0,108499000.0,993944000.0,2637607000.0,520240000.0,1477985000.0,93882000.0,325329000.0,取數標籤:有息負債 4299M = LongTermDebtNoncurrent@2026-06-30 4298M(其中融資租賃 1M = FinanceLeaseLiabilityNoncurrent@2026-06-30 1M);現金 1770M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 1770M;投資 0M = (無);經營租賃 108M;稀釋股數 325.3M(XBRL 未拆季 2026-04-01→2026-06-30)。,True,5.069981162540366,中(3–6 倍),不足(現金投資 < 短債 ×2),齊,,True,True
POWL,287.9926147460937,181.1699981689453,-0.370921374741945,-0.3888956638342832,200.2654045104981,-0.0953504994446095,0.0902021005917439,142174854.43954468,POWELL INDUSTRIES INC,80420,3613.0,Switchgear & Switchboard Apparatus,6271501544.723328,36432564.0,6600487553.169983,True,"Powell Industries, Inc.",0000080420,2026-06-30,1157522000.0,227673000.0,633561000.0,0.0,0.0,2524000.0,0.0,-631037000.0,256113000.0,12155000.0,5240000.0,36604000.0,取數標籤:有息負債 0M = (無)(其中融資租賃 0M = (無));現金 634M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 634M;投資 0M = (無);經營租賃 3M;稀釋股數 36.6M(XBRL 未拆季 2026-04-01→2026-06-30)。,True,-2.4639007000816044,淨現金,充裕,齊,,True,True
ARKO,7.730340480804443,4.889999866485596,-0.3674276212505549,-0.3854019103428932,6.038812191486358,-0.1902381277265721,0.0615609381937525,5059570.764827728,ARKO Corp.,1823794,5412.0,Retail-Convenience Stores,531760291.8627262,112185721.0,548588160.7115903,True,ARKO Corp.,0001823794,2023-06-30,72088000.0,148084000.0,220142000.0,3319000.0,1052458000.0,1486547000.0,13369000.0,2315544000.0,183080000.0,103465000.0,14903000.0,115882000.0,缺折舊攤銷標籤。; 取數標籤:有息負債 1052M = LongTermDebt@2023-06-30 824M(其中融資租賃 229M = FinanceLeaseLiabilityCurrent@2023-06-30 5M+FinanceLeaseLiabilityNoncurrent@2023-06-30 224M);現金 220M = CashAndCashEquivalentsAtCarryingValue@2023-06-30 220M;投資 3M = ShortTermInvestments@2023-06-30 3M;經營租賃 1487M;稀釋股數 115.9M(XBRL 未拆季 2026-04-01→2026-06-30)。,True,12.64771684509504,高(>6 倍),充裕,齊,,True,True
MEC,30.8799991607666,19.65999984741211,-0.3633419565506216,-0.3813162456429598,23.001100029945373,-0.1452582780033759,0.0853692313784169,14750630.834388733,"Mayville Engineering Company, Inc.",1766368,3460.0,Metal Forgings & Stampings,489606374.6552086,25500331.0,501336503.5689583,True,"Mayville Engineering Company, Inc.",0001766368,2026-06-30,586341000.0,-12798000.0,2203000.0,0.0,125718000.0,29028000.0,0.0,152543000.0,13930000.0,18503000.0,3472000.0,22767889.0,取數標籤:有息負債 126M = LongTermLineOfCredit@2026-06-30 126M(其中融資租賃 0M = (無));現金 2M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 2M;投資 0M = (無);經營租賃 29M;稀釋股數 22.8M(XBRL 未拆季 2026-04-01→2026-06-30)。,True,10.950681981335247,高(>6 倍),充裕,齊,,True,True
